"A","B","C","D","E","F","G","H","I"
0,0,4,10,5,10,17,7,13
8,0,6,1,23,22,18,37,16
3,0,8,0,5,15,2,30,28
3,16,14,2,15,4,13,21,18
0,3,15,5,17,19,24,5,21
0,6,3,2,6,6,16,8,14
0,1,9,8,20,10,23,26,3
4,2,3,1,18,6,16,8,15
1,4,2,20,19,21,19,10,21
1,12,11,13,3,22,24,18,27
2,1,5,6,25,9,23,19,22
0,0,5,3,2,13,16,15,7
0,0,1,6,10,10,12,7,27
0,6,11,10,10,22,19,19,22
0,2,7,19,5,10,20,8,6
0,0,13,8,12,13,12,8,13
2,0,3,13,11,6,26,10,55
0,5,2,10,7,15,17,20,21
0,0,0,1,16,9,10,23,31
2,0,4,0,20,29,30,22,16
0,6,9,7,4,21,20,14,29
0,9,17,7,0,8,23,20,10
0,3,8,9,11,23,20,14,30
1,0,2,20,24,10,5,2,33
0,8,10,1,26,10,18,14,13
2,1,0,9,1,2,14,25,25
0,7,3,10,16,7,27,11,17
0,2,18,15,15,5,20,8,28
0,11,4,2,13,26,33,13,56
2,2,6,10,12,8,10,11,19
0,0,0,10,11,22,14,22,17
3,12,9,11,1,15,4,25,6
0,5,3,6,7,17,13,39,29
1,1,6,9,6,21,12,26,25
9,8,5,7,10,11,7,32,39
1,0,8,9,17,3,19,13,11
0,5,3,1,22,17,7,13,31
0,0,14,5,13,18,12,13,21
12,6,14,0,20,19,1,22,4
8,12,0,6,22,8,6,2,30
0,4,3,7,13,14,21,15,17
0,1,2,3,5,2,24,6,20
3,3,2,15,5,13,10,23,22
1,0,3,4,5,10,19,22,11
3,3,3,17,3,2,9,25,9
0,0,10,4,9,14,17,6,21
0,12,14,7,9,25,10,18,35
0,0,11,10,17,11,4,22,15
11,4,6,3,3,16,11,15,1
0,0,5,5,22,14,2,15,19
0,2,4,1,18,17,19,8,29
0,2,6,7,20,15,2,16,18
0,3,5,3,23,32,48,28,12
2,7,7,11,14,6,15,16,20
7,7,7,7,10,16,16,13,15
3,7,6,15,29,11,11,41,28
0,1,1,3,18,6,22,5,15
5,6,14,10,14,21,10,11,9
2,2,3,32,6,21,11,31,9
4,12,5,4,15,5,11,22,19
1,1,14,3,12,12,11,16,25
1,1,3,19,6,14,7,19,25
0,0,4,10,7,16,2,20,23
0,0,13,9,5,8,18,24,19
4,0,10,5,6,4,31,22,24
0,4,23,7,9,8,22,53,13
0,0,13,7,24,20,12,25,29
0,1,17,9,9,30,15,9,21
9,7,2,2,6,6,22,12,6
0,13,4,9,26,13,31,6,45
0,0,3,4,16,3,15,15,21
0,3,11,3,14,12,33,35,30
3,0,5,5,7,12,38,5,18
0,8,0,25,11,24,7,60,29
0,1,3,2,13,5,13,27,22
1,0,8,10,2,8,23,22,21
0,0,0,2,21,1,28,16,19
0,10,6,5,6,7,24,4,15
11,4,13,22,13,19,16,10,14
0,5,3,10,15,20,27,5,16
0,11,7,9,8,25,8,39,9
0,3,3,17,16,12,11,17,19
0,11,0,16,12,25,10,13,42
0,9,8,6,14,17,9,10,18
0,0,0,9,16,7,7,38,21
0,6,0,16,20,21,9,18,21
0,2,0,15,6,21,17,30,16
8,0,6,15,24,8,27,18,23
6,2,10,11,18,1,18,20,35
5,0,5,16,9,18,30,9,5
0,0,5,7,10,15,12,25,5
0,0,3,5,4,20,5,23,13
6,0,5,5,6,25,16,9,19
0,2,7,15,9,5,18,19,7
0,5,7,4,8,8,39,11,10
1,5,19,23,15,14,20,19,6
8,3,10,18,5,22,22,14,17
6,2,4,7,3,17,10,8,11
0,6,4,5,5,7,6,9,26
0,15,0,11,0,3,7,9,35
0,0,5,3,17,28,9,10,19
0,0,28,15,4,8,6,4,17
0,0,7,8,14,6,15,16,5
0,5,7,5,0,19,17,10,31
1,2,4,19,19,7,17,14,8
4,0,13,8,9,16,23,15,26
0,9,8,2,16,27,15,15,39
2,0,7,3,10,11,19,24,9
8,4,8,6,29,18,30,20,26
1,8,2,13,5,13,18,7,22
0,0,7,4,9,17,25,18,16
0,8,0,17,10,7,7,26,23
0,3,4,0,7,10,7,37,14
0,2,0,13,6,2,21,11,23
0,3,9,19,30,16,21,15,4
0,9,13,13,10,27,15,17,17
7,1,7,7,5,7,11,10,10
1,0,4,8,30,12,12,23,18
1,11,6,2,5,1,16,20,16
3,5,5,4,7,13,26,15,24
2,0,0,9,4,8,23,18,19
4,0,20,6,8,12,9,22,19
0,4,0,19,3,31,23,19,22
0,7,6,13,10,12,11,9,28
0,11,1,7,7,16,29,27,26
5,7,0,13,6,13,8,13,27
1,3,13,7,2,14,11,26,17
1,7,13,16,9,31,9,4,7
0,0,14,8,17,6,14,18,24
0,1,2,11,10,17,7,6,17
0,1,9,9,9,26,3,31,22
0,5,4,3,10,18,25,24,19
0,0,7,17,13,22,12,15,15
0,3,10,10,16,20,25,18,31
2,14,6,0,4,16,17,7,31
0,2,3,21,15,35,11,18,21
1,8,11,1,13,7,10,25,16
1,0,4,21,8,11,20,24,17
1,2,0,4,21,13,21,9,22
3,5,11,6,0,18,14,21,20
0,1,4,6,6,4,15,7,22
0,2,3,4,7,13,14,29,8
0,0,7,7,20,0,23,24,7
0,12,2,4,13,17,16,9,13
2,8,5,8,10,12,24,16,20
6,0,0,18,6,24,26,14,29
0,7,5,12,5,12,9,13,17
0,0,8,8,10,35,31,19,26
0,12,0,4,4,20,6,21,12
2,0,12,12,12,8,22,24,23
0,0,1,0,7,19,8,28,19
3,7,15,15,1,14,18,10,28
0,8,8,8,17,8,20,17,18
0,5,5,18,11,14,30,19,21
8,7,9,9,13,12,7,6,10
2,1,1,0,4,19,17,20,7
0,0,11,6,23,30,29,10,32
6,2,11,10,5,13,7,28,12
0,9,4,4,5,25,7,16,42
2,5,4,0,19,2,18,14,12
0,4,1,9,10,11,7,17,24
3,0,7,6,13,19,7,12,31
0,0,4,5,6,13,33,8,18
4,10,9,0,19,20,12,29,21
0,5,14,3,19,11,19,11,25
10,2,2,0,4,11,15,12,18
0,15,6,10,14,29,21,23,8
3,5,1,2,11,7,17,8,8
2,4,8,8,7,6,18,28,23
5,3,2,3,16,7,8,29,23
2,19,0,19,28,14,7,5,10
0,0,7,19,9,5,25,13,25
0,3,26,0,15,25,1,35,21
11,0,5,3,13,26,36,17,9
4,8,0,21,1,25,28,11,23
2,0,5,1,16,11,16,21,31
0,0,8,2,4,12,7,14,17
0,2,3,10,13,13,14,20,11
0,5,2,2,7,1,19,25,19
4,10,3,2,4,15,19,24,27
0,2,5,6,5,17,13,9,22
0,0,9,10,3,5,13,17,19
5,6,3,2,25,24,9,15,21
0,1,1,14,17,14,14,26,27
0,4,6,21,15,26,6,41,20
0,5,5,8,9,7,24,42,34
0,6,9,4,3,11,21,21,35
0,6,8,8,13,15,15,24,15
0,10,3,4,8,8,30,14,21
0,4,4,11,16,8,40,4,8
4,14,2,2,28,14,5,13,23
0,0,5,5,20,27,7,22,22
0,1,0,6,10,9,16,13,41
2,7,4,1,19,5,8,7,14
0,6,6,10,8,16,8,10,19
0,5,15,21,6,19,9,4,11
11,0,5,19,24,9,11,23,26
0,0,3,5,17,14,23,24,9
0,0,0,7,7,7,24,33,34
0,0,1,14,1,25,35,9,18
1,0,1,2,27,20,14,5,35
0,3,0,5,5,5,12,39,8
2,0,20,9,5,15,11,18,39
3,10,9,5,21,2,10,18,17
0,6,9,5,12,17,12,28,20
0,5,2,7,3,23,10,10,26
0,7,10,3,8,22,11,19,36
4,0,2,6,28,17,17,9,26
0,4,2,0,4,7,19,6,11
9,3,4,5,6,7,8,38,8
7,0,5,7,3,6,19,26,36
2,0,14,4,10,6,16,6,18
0,0,8,1,13,3,13,21,22
9,11,3,11,3,16,5,28,28
9,7,9,9,19,15,6,23,11
0,0,6,1,9,20,15,13,17
0,2,0,11,20,25,19,14,11
0,5,0,3,20,18,35,12,13
0,3,7,4,7,18,21,28,22
0,7,7,12,1,17,16,21,4
4,5,5,1,25,24,19,11,22
0,2,16,12,8,13,21,30,11
0,1,12,12,13,6,13,4,15
7,18,5,8,20,16,25,14,26
8,16,1,14,3,20,7,31,20
