"A","B","C","D","E","F","G","H","I"
10,6,24,69,65,19,70,54,53
2,25,25,25,23,20,42,86,44
2,13,9,71,30,40,63,86,5
10,24,8,36,60,31,87,93,58
14,11,2,20,119,7,86,93,78
0,2,2,50,35,29,20,29,70
10,7,12,47,34,26,61,50,17
3,31,38,43,50,34,42,51,80
11,2,38,39,46,39,132,75,62
8,26,6,28,25,32,130,70,55
20,19,20,71,68,34,58,23,66
28,9,11,35,31,45,89,65,52
0,0,30,30,56,56,39,71,137
4,40,5,23,74,68,102,15,71
18,14,49,54,56,60,63,34,38
12,15,59,85,31,51,38,60,49
5,5,10,53,73,64,23,22,41
2,17,25,34,44,28,78,36,68
0,9,32,19,79,32,37,74,13
29,9,42,78,80,28,11,25,9
8,8,4,71,75,100,45,79,51
28,13,30,41,16,76,11,29,52
0,20,39,15,8,36,26,37,46
0,16,21,36,55,39,47,47,33
57,19,29,31,43,31,9,27,47
15,2,41,43,53,58,38,31,99
0,20,1,98,26,67,60,71,42
4,8,15,20,35,44,51,47,62
9,13,52,18,74,23,58,33,31
6,2,25,12,46,66,30,75,43
12,5,38,2,36,24,83,71,46
14,24,32,55,17,54,23,56,90
0,23,7,19,13,39,39,22,41
11,8,7,50,50,25,27,50,50
7,7,66,40,26,56,85,34,142
0,2,21,20,94,94,23,80,71
0,43,38,57,40,66,49,35,12
0,18,8,11,50,60,62,60,44
20,10,18,13,20,80,46,29,35
1,35,28,26,25,32,52,33,27
8,50,2,28,42,56,87,144,16
20,35,22,8,49,53,51,76,14
11,4,20,41,41,21,62,93,50
5,47,9,25,39,61,48,99,73
0,3,14,2,1,24,9,81,3
0,10,14,55,9,30,22,52,59
2,2,23,9,23,23,17,125,87
7,30,17,51,69,34,51,11,26
0,4,5,39,28,36,74,33,103
24,33,20,5,34,47,35,13,41
14,34,6,17,46,3,57,41,85
38,13,15,16,31,7,29,96,75
11,2,14,38,61,28,85,34,39
0,6,34,13,15,75,42,90,142
3,3,43,75,12,18,105,72,72
0,3,3,3,24,35,46,87,35
7,18,36,12,106,32,48,97,41
20,9,41,141,28,43,72,38,122
19,4,12,11,87,26,55,66,85
0,9,8,21,53,54,56,35,80
5,5,3,7,15,85,19,29,42
0,9,10,62,78,37,64,46,89
0,14,12,27,27,7,61,39,29
1,16,9,12,17,81,26,103,49
6,19,36,17,32,50,25,14,24
0,27,36,12,52,26,69,33,69
6,8,53,28,70,44,61,67,25
4,3,6,37,46,47,50,44,58
25,6,1,11,34,59,72,64,51
0,43,33,11,28,28,91,2,29
6,4,11,69,24,41,39,72,38
0,3,34,30,18,42,25,117,40
15,25,4,49,64,53,19,50,81
2,10,36,34,61,47,72,26,49
11,50,6,48,25,53,31,96,90
0,13,11,69,73,41,51,55,65
7,7,22,56,63,47,49,52,51
18,16,10,27,16,22,66,72,64
29,11,19,4,37,53,24,78,26
12,13,13,38,50,51,14,75,72
0,12,15,9,14,17,40,108,73
26,23,4,4,35,43,86,62,36
33,24,15,65,32,72,80,44,41
9,37,19,37,24,24,35,51,27
0,31,3,3,4,20,48,58,59
0,9,40,15,18,80,71,78,76
4,4,13,44,33,33,97,26,47
0,19,23,10,58,35,23,44,74
22,10,1,67,46,22,48,56,17
0,20,58,82,39,55,134,57,54
2,22,73,59,38,62,22,31,15
0,26,22,46,50,40,34,78,127
16,13,62,28,23,19,53,29,99
6,2,3,27,66,66,43,53,54
3,18,56,46,65,6,42,89,62
12,7,4,58,21,36,124,61,15
8,9,26,43,3,58,92,56,41
0,17,6,2,43,36,63,34,56
0,10,50,16,39,38,25,26,33
8,9,6,36,69,104,22,39,76
16,9,35,38,77,71,27,48,114
0,0,50,39,38,21,51,48,89
3,7,47,70,25,22,46,22,83
6,26,27,24,42,33,109,62,51
31,10,9,38,32,44,40,29,25
0,7,13,21,17,44,59,7,67
7,7,21,3,34,20,95,44,80
0,3,9,26,41,15,11,69,44
0,25,32,22,8,36,17,51,33
2,11,11,50,36,84,34,71,69
38,23,5,21,18,27,33,27,62
3,29,62,43,68,13,2,47,112
3,11,2,29,79,71,64,58,35
20,5,20,11,18,59,14,73,29
4,4,39,31,27,47,8,72,164
37,27,10,51,60,30,50,78,64
11,46,11,22,22,22,54,11,23
16,18,20,20,55,1,56,129,69
2,8,37,50,58,36,83,153,52
0,35,41,29,21,40,123,58,31
6,4,66,15,105,29,97,101,42
2,62,88,59,10,45,13,92,38
14,14,47,9,40,76,47,56,36
24,23,57,32,15,19,68,53,51
3,35,10,9,8,21,29,49,64
0,0,21,45,35,18,49,61,65
4,6,17,35,13,22,33,45,46
0,5,4,4,34,17,50,65,59
21,21,24,47,17,48,62,83,110
0,15,47,50,70,45,60,56,7
9,3,44,37,23,44,39,63,36
0,47,10,6,30,21,65,58,54
0,0,39,9,13,75,66,52,63
0,60,5,33,26,50,74,44,96
1,2,32,6,44,62,96,68,17
24,9,34,5,29,58,29,52,51
0,20,55,50,52,59,71,44,6
27,11,11,15,22,51,51,78,82
11,43,14,104,21,30,40,26,51
1,2,23,67,16,40,68,52,92
9,5,39,25,80,68,57,85,27
18,14,32,6,43,12,19,10,21
0,11,11,44,21,90,42,20,20
0,28,21,44,19,48,18,73,23
36,18,54,34,25,16,91,19,41
0,10,9,3,26,7,41,62,89
21,31,54,40,50,52,80,47,30
10,10,22,37,9,5,9,65,41
8,16,38,8,86,36,24,87,60
4,28,15,7,101,56,6,61,100
1,20,25,55,43,52,30,21,133
14,8,25,37,9,43,42,84,104
21,30,12,36,19,47,96,19,61
4,17,17,20,32,20,9,59,85
19,10,10,24,49,55,16,53,89
8,28,3,22,19,54,73,42,52
6,48,55,4,25,79,65,80,79
0,9,43,16,23,13,93,70,83
10,7,13,42,42,65,58,36,90
8,15,11,15,8,11,99,61,53
16,16,16,21,28,79,30,52,74
0,5,41,7,19,68,31,54,121
7,35,24,63,33,61,86,43,32
47,40,40,40,44,65,102,47,18
17,10,24,34,61,84,68,77,122
26,14,12,36,60,41,30,44,146
19,48,26,45,21,69,43,60,77
8,39,12,16,43,66,29,116,120
5,45,18,16,58,27,33,20,38
3,13,3,7,7,26,75,27,68
5,87,34,57,43,25,42,47,54
11,11,19,14,31,91,88,73,87
2,2,31,14,35,12,103,30,52
0,9,13,29,36,135,40,39,36
6,43,6,76,38,1,54,58,79
7,51,48,70,58,65,11,6,82
4,14,42,31,38,39,67,45,80
3,43,29,24,65,68,33,96,41
3,62,20,15,33,107,26,42,65
0,27,57,27,73,45,17,76,69
0,0,36,23,18,34,24,16,97
8,59,20,29,56,30,43,139,24
23,1,2,88,30,90,67,68,90
2,32,15,12,58,73,39,26,42
15,3,17,62,33,33,85,21,52
17,3,5,29,21,30,62,66,14
4,30,62,36,57,71,29,106,49
3,15,23,96,22,15,67,24,116
0,4,45,21,18,31,40,58,49
15,8,1,9,2,47,32,32,90
16,16,46,26,15,11,42,154,41
3,41,33,60,39,82,36,63,42
20,9,11,15,16,74,45,41,77
0,3,41,28,42,24,23,10,54
29,1,44,5,102,62,30,38,43
0,1,28,37,2,17,104,67,83
16,28,28,59,83,23,69,53,49
3,5,12,5,37,31,56,48,64
0,13,6,35,64,11,65,64,89
42,45,20,20,37,70,19,20,72
0,14,1,18,30,40,10,51,61
0,2,50,35,53,72,34,50,21
4,4,8,16,13,22,35,56,34
8,16,14,36,22,96,21,57,157
5,40,33,24,15,22,68,84,35
15,4,14,27,8,25,13,7,62
0,10,36,72,39,51,51,41,41
11,6,27,6,30,7,41,91,13
0,35,1,12,37,92,40,54,82
12,3,8,31,33,16,46,57,125
10,39,58,31,23,26,17,63,75
38,59,1,15,33,35,39,23,30
4,50,15,56,101,72,33,80,50
10,46,14,38,27,34,78,20,51
6,6,15,35,40,5,73,114,139
21,11,18,75,23,108,38,43,17
12,6,75,26,26,12,33,127,54
5,17,10,63,28,35,29,101,42
4,32,19,50,87,62,63,28,37
4,43,60,25,23,37,46,82,51
5,17,13,7,41,39,52,65,26
12,57,20,33,74,105,10,78,98
0,0,0,55,7,86,15,34,70
12,11,22,9,31,49,24,52,23
0,27,21,13,47,23,19,50,24
