"A","B","C","D","E","F","G","H","I"
0,13,10,23,15,14,11,20,2
5,5,20,18,14,17,17,22,6
2,12,2,3,0,13,15,24,8
1,5,8,10,8,17,14,32,17
0,11,0,9,13,18,9,28,15
14,4,0,12,13,22,1,45,11
4,1,5,10,10,27,25,24,14
0,5,1,16,9,15,37,38,12
3,11,18,2,18,18,21,42,16
1,12,9,16,46,16,20,30,20
6,0,8,3,10,6,19,16,16
3,3,4,13,12,16,21,16,23
0,17,12,12,7,18,17,21,7
0,13,6,11,4,16,21,38,23
0,12,10,7,3,15,24,26,29
6,4,4,14,13,47,24,29,25
6,0,3,8,7,3,24,8,26
4,7,2,6,11,5,13,37,37
3,10,1,9,22,20,9,37,12
0,13,7,0,3,1,17,17,18
0,5,5,2,11,13,28,7,25
7,0,0,6,14,20,9,14,14
7,1,10,11,23,16,17,16,12
0,16,6,18,8,7,30,15,16
0,6,8,19,23,26,21,18,17
4,8,6,6,12,9,15,15,31
0,10,5,6,9,20,46,31,19
2,11,4,13,13,6,15,11,20
1,6,13,5,3,5,14,12,12
7,1,10,8,5,16,6,32,33
0,24,1,19,22,18,15,15,5
2,10,7,6,10,20,14,7,44
3,3,6,10,12,4,16,6,18
2,10,10,4,15,14,9,25,27
2,15,4,12,9,7,6,25,17
0,0,7,10,15,18,17,9,5
3,3,7,13,9,4,30,13,16
0,3,12,2,9,14,15,7,12
0,2,1,7,10,4,6,6,30
5,1,13,8,25,8,11,8,23
12,12,7,16,11,6,26,7,26
4,6,6,12,12,18,8,11,12
11,10,4,10,4,13,7,28,11
4,12,9,13,25,13,11,26,24
2,11,8,5,16,10,28,19,11
11,16,12,10,11,36,18,16,5
1,12,14,27,13,18,16,11,22
8,3,7,0,18,3,3,15,16
5,13,4,11,15,7,19,1,27
11,17,2,3,17,19,19,18,9
1,1,9,0,9,11,18,15,10
2,6,7,11,15,4,6,11,23
4,8,11,15,22,7,16,15,7
5,2,9,8,12,16,13,18,25
0,3,1,0,20,16,24,16,27
0,6,10,24,5,19,7,19,12
5,3,2,12,21,9,23,16,44
2,5,9,8,19,11,17,22,5
0,10,3,21,7,17,14,23,14
0,2,6,8,6,17,11,16,21
0,5,0,9,17,7,23,12,9
0,8,10,12,21,16,9,37,19
12,9,0,2,22,18,12,14,13
8,9,7,7,16,15,13,16,22
6,5,2,15,4,7,11,26,42
0,2,2,6,19,23,9,5,33
11,12,10,7,26,16,4,23,16
9,2,4,15,24,12,31,18,25
0,3,2,11,16,22,36,20,54
3,6,16,5,11,16,15,29,20
2,10,4,5,10,21,36,19,4
6,4,0,16,3,11,14,8,17
0,7,31,25,3,10,16,40,11
0,4,8,27,22,17,23,13,14
9,6,0,5,7,24,24,16,23
0,5,1,4,3,14,18,20,6
0,2,0,24,21,11,12,12,7
0,5,2,14,10,7,15,20,14
1,12,15,19,3,7,8,6,6
0,1,12,6,4,17,35,22,12
9,10,3,5,4,19,25,26,21
3,1,12,9,7,28,22,19,21
3,7,7,9,11,16,12,31,25
7,0,0,9,16,11,20,14,16
5,13,2,5,7,11,11,9,9
0,9,2,8,0,19,14,18,12
8,5,3,28,13,15,34,27,16
8,7,11,4,6,24,19,22,11
0,19,15,9,7,13,16,23,25
13,8,8,13,14,15,15,17,4
0,10,21,12,5,14,35,16,19
0,4,4,6,17,16,13,27,21
17,2,4,5,16,2,28,23,13
3,1,6,15,0,5,14,5,10
4,3,8,9,12,7,3,12,24
0,3,4,19,9,7,6,17,7
0,1,10,3,17,4,9,30,23
0,3,13,2,12,12,19,31,24
0,14,9,0,6,17,23,25,20
0,0,14,1,11,12,18,28,20
6,0,12,3,10,25,9,36,23
5,6,0,3,4,3,8,18,10
2,4,6,3,11,13,18,16,17
5,1,6,23,4,6,15,29,20
0,0,9,18,15,23,35,15,4
0,9,0,11,15,25,9,21,20
2,2,8,8,16,14,24,34,24
0,8,3,9,8,14,12,1,16
2,9,6,21,25,23,18,24,13
2,2,11,12,3,9,0,11,46
12,18,3,8,12,15,17,12,17
9,13,6,2,16,29,17,4,52
0,9,13,4,5,21,8,16,19
9,6,14,11,26,0,18,27,29
10,5,0,6,13,3,12,14,38
0,23,4,25,2,6,23,22,14
3,20,1,12,14,11,4,12,27
8,14,10,6,11,9,13,8,34
9,1,16,2,23,33,16,25,15
5,0,5,14,24,20,14,17,13
0,20,15,7,16,7,16,9,19
1,15,1,8,10,13,19,18,22
4,7,8,2,20,20,26,28,15
0,15,19,0,18,18,15,24,9
8,4,6,10,1,15,23,19,26
0,16,11,15,33,9,23,19,27
0,9,8,3,16,17,14,18,14
4,13,13,9,13,8,6,8,19
3,7,20,7,14,21,30,9,25
1,18,18,11,7,13,15,19,17
0,27,7,13,16,15,21,15,21
6,8,10,13,24,10,17,11,8
0,13,13,5,16,33,20,10,21
10,3,2,3,20,20,16,17,34
3,4,17,6,5,8,13,30,8
8,9,1,2,18,19,17,17,27
0,0,4,6,2,14,16,12,9
8,36,0,12,3,31,23,8,22
1,15,14,1,15,21,18,13,44
0,15,4,5,11,17,18,10,33
2,0,16,18,14,29,9,14,18
10,2,10,10,7,14,24,6,26
0,2,6,0,13,5,13,26,5
0,14,10,4,18,14,23,12,11
13,6,11,2,3,7,27,18,28
5,3,3,2,9,8,18,19,3
7,3,1,12,13,12,3,16,30
3,15,8,21,14,11,14,21,32
3,0,13,23,8,20,6,3,25
2,2,12,1,17,33,0,7,31
0,10,7,8,12,24,1,15,22
2,1,1,8,20,28,26,9,17
0,2,14,1,8,12,9,41,11
0,9,10,9,21,13,17,32,24
7,1,9,3,4,12,14,29,21
0,8,23,10,5,16,7,4,19
0,5,3,24,5,10,17,17,21
0,1,6,10,0,4,13,12,19
4,6,1,6,9,4,16,10,16
0,11,15,29,16,23,16,9,9
1,4,8,14,11,11,1,14,25
1,6,12,10,3,14,11,11,26
6,9,15,18,4,14,14,9,22
0,16,1,10,7,17,8,20,17
8,8,7,16,9,32,24,28,9
8,6,7,18,7,3,28,19,11
5,5,7,25,21,15,6,12,10
1,7,0,11,4,2,9,32,14
3,15,3,15,10,21,18,11,25
4,4,7,3,9,8,16,21,42
6,8,1,13,19,6,19,18,14
0,18,25,15,3,5,26,14,28
2,8,9,12,13,13,19,23,7
7,3,6,0,21,21,15,23,24
6,1,6,12,2,7,17,8,19
5,0,5,15,6,10,2,38,36
0,4,10,12,26,20,23,6,15
0,12,23,9,26,15,5,18,16
1,1,15,11,3,9,21,20,21
0,8,1,18,11,14,42,16,21
0,2,15,31,20,12,11,15,19
4,3,7,7,1,10,14,14,15
3,8,6,6,13,2,12,11,13
4,8,2,3,17,11,20,26,17
0,6,9,36,26,36,3,35,17
0,3,20,7,2,14,26,9,14
2,10,6,17,9,4,16,16,9
0,16,1,6,21,15,16,25,5
0,15,35,12,8,18,17,28,16
3,10,12,20,1,10,23,14,17
17,7,27,19,15,14,10,10,16
0,8,16,13,22,0,24,6,18
2,10,5,15,10,15,12,16,25
0,7,9,11,19,9,35,15,14
0,0,9,29,15,24,11,19,21
2,1,22,6,20,11,23,35,24
0,11,7,10,6,15,9,16,3
0,29,9,1,4,8,16,10,34
0,10,3,9,13,17,12,18,20
0,8,12,9,17,7,19,18,15
3,2,10,29,9,16,10,5,16
2,3,6,13,7,13,13,11,18
0,7,2,14,12,18,3,26,8
0,0,1,5,4,13,7,11,29
0,2,4,2,5,10,10,9,23
0,8,0,18,18,12,8,11,10
0,5,6,2,10,14,1,17,7
0,20,4,2,15,11,18,27,26
17,9,5,9,21,13,33,12,15
10,0,8,7,25,9,8,1,14
3,10,9,11,6,4,6,29,23
0,23,7,5,29,17,28,25,12
5,1,9,23,12,13,23,26,7
26,1,4,18,4,16,19,22,7
2,3,12,9,18,10,25,29,29
14,7,4,3,5,7,12,19,24
12,16,0,4,19,15,21,11,9
0,0,16,13,8,10,31,28,16
1,9,5,7,22,13,9,19,15
8,3,25,5,6,15,13,11,16
6,17,0,19,13,9,11,8,27
2,7,6,18,12,10,36,8,28
6,9,7,18,6,23,14,8,27
0,11,10,5,20,4,29,24,34
3,7,0,21,6,10,19,17,23
