"A","B","C","D","E","F","G","H","I"
8,14,23,50,16,33,47,51,47
0,5,36,10,73,8,80,40,48
20,15,4,26,44,67,77,71,98
6,34,14,30,70,21,55,57,47
9,16,50,26,63,21,39,72,36
9,32,17,38,6,43,56,109,51
17,26,23,17,30,15,32,51,93
10,9,16,30,37,27,39,59,55
11,15,52,75,44,21,62,43,40
8,23,33,69,49,69,51,63,31
0,6,25,18,29,41,57,69,72
0,45,30,13,41,44,44,93,66
29,10,14,32,73,58,31,66,45
10,16,28,62,45,58,22,23,31
0,3,17,18,10,24,22,52,79
0,13,24,16,33,79,19,104,52
1,22,38,40,36,23,31,37,44
3,36,24,18,16,53,55,74,81
16,26,48,21,23,78,46,48,25
7,23,27,57,26,32,22,46,89
8,4,23,26,26,35,53,46,21
22,34,16,15,57,32,53,47,39
9,11,24,13,56,24,38,52,41
3,19,12,20,55,48,96,54,67
25,11,44,24,40,36,57,33,40
9,46,12,36,30,54,56,40,54
0,12,51,4,48,49,51,41,50
10,11,24,31,22,48,72,38,48
7,39,15,30,51,18,36,37,79
3,39,36,17,21,57,30,40,81
8,9,32,34,50,66,39,57,43
9,20,20,22,35,30,28,41,72
13,14,24,15,15,48,52,56,74
11,37,30,34,55,42,15,21,79
4,30,20,9,30,88,45,52,70
4,2,18,12,49,86,53,25,56
0,9,26,32,23,23,41,91,69
0,23,22,31,56,38,25,57,53
16,38,21,13,47,53,27,69,33
0,7,30,49,56,47,50,35,78
9,18,12,31,48,50,29,61,75
21,39,35,29,66,45,73,69,34
20,12,25,20,20,35,73,46,73
0,15,25,35,22,48,25,76,70
17,21,12,25,14,44,33,28,73
14,21,12,26,43,24,23,45,80
29,21,27,26,48,65,46,58,42
4,5,36,13,0,50,92,28,50
0,10,32,37,32,26,27,23,45
20,13,11,43,53,36,19,54,39
22,31,21,38,40,42,34,86,55
3,22,15,28,19,29,66,95,40
20,35,18,30,37,42,39,27,63
3,6,18,18,36,19,39,66,108
12,5,33,34,56,45,37,39,79
11,22,24,40,20,60,71,40,49
0,21,30,34,52,27,51,66,60
10,15,15,54,31,64,60,52,75
10,28,15,24,60,26,115,33,23
27,25,44,48,42,38,37,44,40
15,8,14,39,51,38,50,46,59
6,55,20,39,31,17,48,53,49
21,11,20,49,41,49,43,43,84
4,4,35,36,25,24,49,78,76
9,22,31,38,22,34,40,44,101
27,4,29,36,60,18,64,59,77
17,21,24,33,17,36,40,47,107
2,4,14,34,20,41,19,51,47
13,26,20,23,36,25,51,40,69
4,36,56,28,78,40,48,89,56
9,33,70,20,20,56,70,20,51
0,50,31,32,29,40,42,68,49
8,29,32,30,41,13,52,46,92
23,6,18,29,47,57,22,47,79
34,21,39,37,51,63,63,23,45
1,46,21,45,24,26,39,38,85
10,21,21,8,11,35,68,67,28
16,12,27,16,53,8,49,39,53
9,15,37,25,22,36,67,66,63
10,33,36,32,55,61,20,28,60
22,9,19,29,54,46,35,84,45
0,61,29,43,17,28,80,52,55
15,13,7,28,52,29,92,46,64
0,27,16,10,17,21,24,29,52
3,17,28,37,24,38,71,65,74
1,29,11,26,23,68,28,26,63
20,19,59,44,20,18,35,77,60
20,14,36,14,21,16,36,76,54
20,11,15,8,62,21,38,41,40
3,9,25,28,10,44,45,56,37
15,11,8,43,44,54,34,51,49
4,23,28,35,26,75,29,77,81
8,13,34,15,51,38,46,65,54
23,21,17,24,43,41,27,56,46
15,7,15,15,43,47,83,34,70
14,22,35,35,38,38,49,73,46
1,12,22,39,34,68,54,37,38
7,14,14,44,39,48,75,55,59
10,23,33,30,49,48,29,50,38
11,32,43,11,36,53,13,68,40
5,15,28,22,34,74,41,32,46
0,28,7,29,35,33,34,47,36
0,7,15,55,29,72,63,28,69
5,17,7,21,28,51,44,36,57
0,17,27,61,42,41,35,45,68
3,37,23,26,25,27,69,45,52
10,11,49,29,40,32,36,60,47
0,7,15,21,8,51,52,64,62
6,31,29,54,19,83,47,77,56
0,26,20,16,28,30,39,73,76
15,49,56,25,53,21,68,68,68
8,30,35,30,58,50,52,58,78
46,26,12,17,10,24,39,52,60
8,5,35,10,58,32,21,27,27
7,34,7,22,43,38,51,55,58
17,39,58,32,17,59,25,37,59
23,45,7,16,18,50,18,82,64
10,3,11,37,26,42,50,46,60
7,38,10,53,34,8,95,23,57
19,19,18,24,48,21,66,28,59
7,18,25,18,40,48,48,46,65
8,10,39,1,29,55,32,43,49
0,19,24,41,47,48,64,88,80
0,21,13,41,28,38,62,93,53
0,29,23,54,35,49,73,12,47
11,11,20,47,21,33,18,34,68
5,29,30,31,20,63,58,59,82
9,36,6,26,14,39,73,74,59
15,7,37,13,14,52,57,65,37
3,31,34,23,47,46,36,72,64
0,13,38,38,32,29,25,34,60
3,15,26,19,28,57,59,51,70
0,39,12,17,79,31,42,44,52
15,25,40,30,60,39,59,63,55
18,17,3,21,51,23,28,56,53
11,13,23,73,45,19,59,37,54
20,15,16,19,34,35,63,59,73
23,11,11,49,34,33,99,88,73
2,13,21,62,29,56,47,39,48
13,37,49,26,23,57,51,40,94
46,20,13,20,28,25,42,39,80
30,26,32,59,40,18,83,39,52
1,45,28,19,28,17,74,59,40
18,50,62,10,28,32,39,44,39
9,41,18,25,30,59,92,48,48
10,14,37,17,38,66,54,52,49
15,6,7,47,42,43,50,49,42
4,45,11,38,14,24,33,26,56
0,36,95,28,14,29,43,74,39
1,17,20,44,30,61,46,38,53
0,19,34,17,29,25,48,47,46
23,17,20,44,45,39,34,125,64
11,18,9,1,40,39,40,64,59
8,7,32,31,31,60,59,54,63
6,14,31,12,33,27,14,60,47
25,33,14,12,53,55,48,55,31
16,6,10,38,27,17,104,33,34
5,17,38,30,38,48,78,41,58
25,26,58,16,19,45,57,81,78
0,23,12,30,66,33,24,21,55
4,43,27,11,37,29,51,36,95
4,4,10,66,48,87,41,74,89
0,14,21,49,51,34,55,34,39
2,7,31,37,20,41,39,52,66
7,23,24,41,6,53,50,37,65
5,31,25,47,39,45,37,48,28
5,10,21,24,8,28,67,48,65
15,23,17,39,49,25,32,44,66
12,31,21,16,19,51,31,70,108
23,17,23,12,36,48,72,61,79
0,8,13,11,62,38,18,46,24
18,14,63,21,28,85,87,30,63
15,14,19,52,69,59,45,45,60
30,10,4,89,15,35,63,37,87
8,20,14,23,36,55,29,68,32
11,19,26,19,25,64,57,33,63
0,38,13,11,32,16,37,26,34
8,53,33,35,68,70,32,33,58
18,10,26,28,44,59,66,37,29
7,27,16,44,29,68,38,73,94
16,9,48,30,33,26,47,53,70
18,3,14,13,50,42,48,81,33
8,8,30,21,26,59,45,94,58
15,14,36,7,15,55,32,58,65
5,29,6,91,41,29,49,35,53
22,19,8,41,29,57,62,60,59
25,17,59,11,22,39,21,67,76
17,12,7,26,38,36,28,40,24
6,13,12,26,20,38,61,49,66
12,34,43,16,40,24,55,36,101
0,10,25,18,64,35,69,29,46
23,38,32,9,27,43,39,41,49
0,23,29,23,48,47,30,36,69
0,41,8,36,23,24,64,66,117
14,16,12,13,48,40,78,32,49
0,21,17,12,14,19,41,58,29
5,9,13,30,28,58,62,60,53
12,22,20,23,13,25,65,34,111
1,12,28,46,43,54,34,65,66
17,24,15,34,8,64,80,43,51
3,26,7,21,8,46,33,70,55
3,16,15,44,43,35,29,48,88
12,26,27,53,30,45,48,28,46
6,26,11,19,22,41,78,30,79
13,46,30,21,32,39,47,36,67
15,35,16,54,33,15,39,29,93
11,9,26,2,76,53,45,20,59
0,13,5,22,22,38,49,57,54
12,8,17,23,65,67,24,72,32
0,38,10,27,39,77,123,86,77
3,20,41,20,47,26,47,60,97
2,11,34,7,25,22,57,36,48
13,34,10,14,30,65,34,96,71
23,20,38,22,37,48,81,49,40
6,30,38,56,13,47,69,27,59
21,52,10,37,42,44,87,55,62
9,26,13,41,25,30,38,72,39
14,3,40,16,19,32,14,53,62
3,7,23,32,13,52,65,24,100
14,16,24,21,52,22,27,47,61
5,6,21,15,12,22,61,41,80
11,32,22,30,32,44,36,57,58
32,22,9,27,25,38,36,55,62
4,14,26,38,25,54,16,55,68
3,15,47,59,19,35,57,57,40
