"A","B","C","D","E","F","G","H","I"
13,9,5,3,24,16,37,37,50
0,4,37,66,39,44,31,34,39
0,0,11,18,18,42,20,44,53
6,34,5,13,6,7,31,51,37
0,19,1,17,49,38,64,22,36
5,2,8,47,22,41,13,36,44
22,22,4,19,23,42,22,20,54
3,8,8,6,12,27,22,14,76
0,0,26,8,30,34,70,30,45
2,20,11,21,62,2,63,46,19
1,5,14,11,20,7,20,64,18
7,17,40,8,19,14,11,20,51
9,2,24,7,25,5,11,16,67
8,5,47,20,20,46,38,19,5
0,29,8,1,31,27,41,19,26
0,4,4,17,21,23,20,57,66
1,23,13,13,21,84,58,32,51
13,27,3,12,37,27,4,35,16
0,9,21,30,3,89,39,21,35
1,14,2,20,1,17,33,36,38
4,5,17,68,39,31,5,12,39
1,7,4,18,12,20,53,23,29
4,9,11,4,48,24,16,23,44
9,4,2,12,26,50,39,21,5
1,11,12,1,14,1,64,23,36
7,11,45,48,6,25,40,25,24
0,1,32,13,36,37,20,13,64
6,1,8,11,3,7,42,31,18
5,3,1,27,10,12,7,64,21
22,22,13,7,12,17,8,15,63
0,21,28,8,9,18,40,34,51
3,3,41,10,26,31,8,40,30
7,9,2,6,16,36,9,22,39
6,27,11,36,6,15,28,46,45
19,23,3,4,4,58,16,21,10
4,4,29,4,29,65,25,60,5
0,18,28,43,21,38,40,69,45
6,1,13,2,5,45,57,35,51
8,4,4,4,10,32,23,40,12
1,1,37,48,19,31,17,13,18
14,14,14,34,54,5,31,50,74
2,3,6,18,30,27,26,13,52
0,6,25,38,10,31,46,18,28
35,14,17,26,33,40,38,12,44
7,3,23,26,16,7,64,91,63
7,32,6,1,16,26,29,9,27
11,1,22,6,6,40,54,20,31
4,9,8,2,51,34,14,19,65
3,2,23,48,25,13,33,23,51
12,5,38,6,18,18,52,24,35
8,2,11,26,7,7,36,22,61
2,3,22,12,6,27,67,20,35
1,5,4,13,9,24,26,9,36
16,12,3,6,7,60,52,2,22
8,5,9,20,18,19,58,52,45
0,18,5,7,37,32,10,25,47
0,19,8,9,30,11,45,25,37
8,8,26,3,38,15,13,9,34
0,20,25,25,5,5,21,42,39
0,1,32,20,11,32,46,2,45
1,6,9,30,51,50,50,67,21
3,13,7,11,21,33,28,24,34
6,14,5,34,31,4,61,36,83
0,14,24,6,23,58,40,39,24
3,10,20,21,17,47,44,22,42
6,27,22,13,23,50,36,25,37
1,4,4,47,36,25,52,47,48
3,8,12,19,21,43,12,24,78
9,9,26,12,25,11,11,44,41
1,7,7,32,32,12,47,42,22
0,18,18,12,15,7,9,17,39
12,24,18,18,27,66,23,36,11
0,12,6,24,42,30,22,46,19
18,9,22,43,21,13,41,40,11
7,7,7,10,9,23,24,34,15
0,8,9,34,35,38,28,24,38
8,1,1,14,9,40,29,49,4
13,13,6,42,21,35,18,17,61
3,3,20,6,16,44,36,30,47
7,2,21,26,12,40,8,39,29
3,3,10,30,25,24,35,36,23
2,15,5,7,9,16,62,45,33
8,5,3,2,43,24,40,29,53
5,24,9,9,65,34,75,6,59
12,14,12,17,7,34,24,31,101
0,47,20,29,9,25,39,18,38
3,3,6,34,27,13,10,51,24
12,18,12,11,20,13,13,31,19
14,10,5,2,18,43,37,46,7
5,18,7,3,26,27,55,25,41
2,7,4,17,6,34,30,29,69
6,1,20,20,62,63,12,5,49
3,3,3,51,11,29,52,74,33
6,3,10,26,8,37,15,92,22
0,8,11,12,28,19,2,16,14
2,2,21,9,36,35,11,5,10
29,7,3,41,36,20,35,33,60
0,14,17,13,2,37,29,66,33
0,21,15,27,7,16,28,27,24
15,7,5,20,6,24,22,3,45
22,8,8,8,22,14,32,18,51
2,12,12,47,40,51,20,27,23
0,0,8,12,43,26,54,46,59
0,6,5,17,3,22,19,70,24
0,0,18,34,25,16,54,53,33
22,22,4,18,6,21,13,72,34
5,16,11,22,10,6,13,7,19
13,13,3,22,55,47,25,38,61
0,13,2,23,22,18,20,26,9
6,3,3,10,17,11,14,34,9
0,11,20,7,39,3,20,34,37
5,10,16,34,8,29,29,16,9
0,5,2,3,1,5,28,31,33
0,6,10,29,49,21,13,55,59
9,10,15,19,10,30,31,7,16
0,6,13,15,18,39,6,61,29
0,18,22,13,10,12,39,10,32
7,51,11,4,15,10,44,35,26
0,17,17,20,8,28,35,10,26
0,16,24,12,21,23,24,25,13
5,6,16,16,8,11,42,31,57
0,20,20,8,7,7,47,18,2
3,15,10,27,17,44,8,12,33
11,5,11,9,50,12,7,32,17
0,13,23,10,25,9,13,29,45
7,7,18,26,33,12,40,28,93
41,6,7,36,63,64,33,26,25
3,3,33,1,65,11,30,30,23
2,31,14,12,27,38,28,10,37
22,8,4,10,18,22,37,50,37
15,1,5,11,9,16,34,10,64
0,2,2,3,7,27,43,29,50
10,7,25,13,25,21,21,31,26
0,5,4,28,7,7,6,27,46
0,14,19,19,19,9,52,86,27
0,13,26,19,19,39,16,5,24
12,7,13,35,19,38,29,49,31
1,9,5,15,43,37,18,23,74
6,6,17,27,21,22,42,15,33
0,4,4,18,28,7,24,49,32
0,10,1,11,21,32,46,46,47
9,5,18,41,25,23,31,40,33
7,7,29,29,39,47,11,21,59
11,15,16,25,14,23,5,45,42
0,6,8,5,8,32,22,34,38
0,16,13,25,25,16,25,48,39
3,28,2,24,39,41,18,37,22
11,11,28,9,11,14,36,63,33
11,8,44,4,9,38,74,41,19
0,0,7,2,31,39,19,20,27
6,23,8,7,22,15,48,26,51
12,10,6,20,21,43,34,24,15
1,18,14,12,24,5,59,6,41
0,17,10,10,29,28,32,14,29
2,4,4,33,9,54,46,52,35
6,10,24,20,21,21,5,43,42
5,15,2,16,32,41,41,40,33
0,8,8,26,10,32,88,52,49
6,6,18,15,19,13,50,16,25
5,5,1,19,14,37,22,65,57
9,9,6,29,13,3,24,15,6
12,3,4,28,51,31,14,16,65
17,17,10,18,37,15,29,19,20
0,1,20,45,12,22,27,58,22
5,2,7,50,35,40,22,20,53
4,4,9,16,9,38,50,44,26
5,5,5,22,25,44,16,36,16
0,1,1,30,19,23,4,37,64
6,8,14,40,19,52,61,47,38
13,3,3,18,20,22,28,39,16
7,6,43,9,19,25,16,20,42
0,2,2,20,29,53,56,35,24
4,9,9,24,22,2,13,68,32
0,0,10,10,26,42,38,32,27
3,4,32,38,4,13,4,11,33
6,12,11,24,24,33,36,13,42
0,4,6,39,23,26,14,25,44
13,17,17,11,26,5,53,51,53
0,43,4,2,4,1,26,16,43
1,23,8,43,57,7,21,53,24
2,4,3,24,12,43,27,28,40
0,30,4,36,14,25,14,27,64
0,15,26,4,8,83,67,69,25
6,26,3,23,18,20,37,5,39
3,6,10,5,16,31,45,34,38
8,6,42,19,11,7,51,48,24
18,1,1,10,4,11,54,43,14
5,8,18,27,3,15,49,54,27
0,20,14,26,23,21,14,35,57
0,35,9,2,6,39,14,45,36
3,10,10,10,16,5,7,26,39
0,32,2,11,49,30,23,35,6
2,4,6,25,11,21,20,24,6
0,22,3,4,37,3,7,14,28
0,13,27,23,23,20,4,29,42
2,8,3,26,32,19,40,59,72
0,7,22,4,33,33,17,23,30
0,16,2,2,50,47,23,5,28
21,4,7,21,33,27,23,28,9
4,14,2,9,18,42,13,35,55
0,0,7,4,28,44,37,29,7
18,17,9,31,18,16,4,30,34
17,5,19,73,2,22,48,22,81
12,14,2,22,3,25,49,24,39
7,40,9,55,1,52,36,36,14
8,19,10,14,57,7,47,47,4
0,5,8,41,14,19,31,29,21
1,20,18,34,55,55,40,36,59
0,4,9,18,60,10,10,27,21
0,10,30,18,39,59,59,78,41
0,0,19,23,5,10,16,16,34
1,11,30,18,55,25,58,23,36
0,21,8,42,4,32,20,21,48
0,0,17,2,24,6,11,36,38
0,0,10,52,14,31,54,42,69
3,3,3,40,24,63,10,12,28
0,9,42,55,26,21,10,25,37
0,0,10,5,8,27,10,8,13
31,31,11,12,24,32,41,10,29
0,25,25,15,4,36,55,46,33
30,1,7,27,43,11,26,92,26
6,9,15,37,32,13,53,14,71
0,5,20,37,27,54,26,17,58
3,27,5,21,25,23,35,49,19
10,20,2,5,31,5,21,8,69
