"A","B","C","D","E","F","G","H","I"
0,0,8,2,6,6,18,18,19
0,0,0,0,6,18,37,23,15
0,0,1,4,11,35,32,36,23
0,3,22,1,10,15,13,44,36
0,5,7,19,25,15,27,30,32
0,0,12,23,10,4,2,14,6
14,14,4,4,38,17,21,48,32
3,3,5,17,32,17,24,21,17
8,3,8,7,17,16,14,18,53
11,11,9,10,10,21,18,12,28
4,4,3,14,5,5,12,40,23
0,21,4,20,26,2,27,4,16
0,0,1,5,14,20,11,5,15
1,1,6,28,8,10,44,21,7
0,0,0,7,3,6,2,23,27
8,1,26,6,3,9,26,31,4
0,0,1,3,4,27,7,27,43
1,23,25,17,5,18,10,19,30
0,0,3,2,7,11,50,6,11
0,0,0,17,17,33,30,5,17
8,27,2,43,8,4,18,31,46
0,23,23,18,5,15,51,20,42
16,24,12,12,8,22,13,24,16
0,5,9,1,24,4,4,7,6
1,1,5,4,23,11,12,19,7
0,6,19,19,13,23,16,3,15
0,13,21,21,16,18,9,23,10
0,14,6,24,10,11,24,15,22
6,4,33,16,3,35,25,19,17
0,12,5,7,20,2,12,6,15
0,0,1,6,7,22,14,11,33
10,2,21,7,14,11,12,15,14
14,19,1,5,12,3,8,8,34
4,4,4,15,24,1,25,43,24
0,4,9,2,3,27,5,16,2
16,16,3,4,3,7,11,19,36
19,2,2,28,11,17,7,10,11
9,24,4,6,24,14,11,6,18
1,1,6,12,32,34,17,11,12
0,15,2,13,5,42,38,24,3
4,7,4,4,28,23,10,17,37
0,0,4,6,8,9,27,37,19
0,15,5,13,30,21,44,31,17
0,10,17,5,9,24,20,35,19
4,2,2,32,7,20,7,23,23
0,0,14,5,24,36,15,12,4
0,4,2,7,21,4,13,35,19
0,18,20,9,37,3,26,11,20
2,2,4,12,26,17,22,12,20
0,4,7,18,13,9,25,18,38
7,14,1,1,13,5,3,44,52
0,7,24,14,32,2,29,18,31
5,9,1,5,1,15,15,19,32
0,5,5,2,1,20,10,9,39
5,19,5,3,6,12,50,2,17
6,14,17,12,6,20,20,3,14
16,12,2,7,10,26,38,7,12
0,0,3,5,24,6,32,7,4
6,14,9,12,22,22,45,30,23
1,1,3,9,20,35,17,7,34
2,2,6,15,31,12,21,18,10
3,4,15,2,2,2,9,31,8
2,28,28,6,20,7,16,12,18
0,23,13,20,5,35,20,16,25
2,7,10,11,11,7,7,24,9
2,1,4,22,6,44,11,15,21
24,1,6,11,12,4,6,72,13
24,22,1,20,11,11,10,51,35
2,5,6,6,16,9,32,4,16
0,7,7,10,40,41,21,13,28
1,4,7,15,12,22,12,13,41
0,4,10,17,30,20,15,23,19
0,6,16,26,2,16,23,42,28
2,19,1,4,10,12,52,11,21
0,24,24,3,5,14,15,34,9
1,6,18,9,3,5,30,4,22
4,8,2,20,13,3,10,28,21
4,10,12,16,13,18,21,29,24
0,10,10,25,1,26,14,21,33
2,23,23,12,16,7,28,16,31
0,11,11,17,8,31,5,28,31
3,8,5,8,11,15,38,37,6
7,3,11,18,4,31,13,34,36
0,11,11,12,38,15,15,74,40
0,3,2,21,19,26,26,29,15
11,11,2,2,33,20,27,20,24
19,10,21,8,8,23,23,49,8
11,2,2,13,4,22,19,25,44
0,2,6,16,30,28,33,3,38
5,2,18,10,10,18,29,28,35
0,1,14,7,3,20,27,23,33
0,2,18,1,4,44,7,63,29
16,10,24,11,17,13,16,31,20
2,4,7,10,1,28,32,28,21
14,16,3,3,11,26,26,37,19
3,13,10,10,14,10,14,16,29
1,3,1,26,1,13,36,4,37
16,10,8,2,42,5,29,9,19
1,9,2,12,3,4,45,12,27
6,8,8,20,2,23,13,9,8
0,0,1,8,30,18,23,4,33
4,16,1,26,4,21,5,17,38
0,0,8,6,7,24,10,37,1
5,3,3,4,2,15,21,8,12
0,0,9,24,1,3,21,9,32
7,9,4,10,19,5,12,34,12
3,11,15,10,4,47,11,23,51
5,5,12,1,17,8,14,20,44
9,9,6,3,6,41,21,17,11
3,1,11,17,17,23,7,22,3
0,0,10,11,12,12,16,30,31
0,4,6,2,20,4,35,29,51
8,1,6,21,25,3,14,2,23
9,15,9,24,32,3,3,31,1
16,3,12,12,2,24,35,47,3
0,24,24,5,15,10,19,26,33
0,9,10,22,20,39,2,3,18
4,4,10,10,2,18,41,22,12
0,0,7,14,5,2,31,20,5
4,6,21,19,28,13,13,27,18
6,6,6,12,11,11,29,36,15
4,6,10,17,21,21,49,16,22
0,1,1,1,12,12,7,14,2
3,3,7,9,21,14,10,13,22
4,7,7,2,2,23,15,24,13
0,12,29,28,28,6,16,5,33
0,3,1,19,12,20,11,2,8
3,9,16,8,4,5,4,5,10
1,1,2,4,4,8,15,21,9
2,2,1,11,7,1,9,58,26
5,3,3,8,1,5,12,14,24
0,4,2,4,25,2,8,47,26
0,5,18,7,10,28,16,12,28
0,34,18,21,1,20,16,3,22
9,6,11,5,16,15,25,27,23
0,0,24,33,25,11,21,52,33
5,5,18,28,33,24,13,27,41
15,2,2,10,45,19,19,20,8
0,5,24,12,17,7,25,34,5
0,0,8,26,19,22,39,32,36
0,0,0,23,27,27,5,13,15
0,2,2,30,16,8,6,16,44
2,1,12,1,33,35,7,32,23
3,22,22,12,3,3,11,10,15
0,0,3,1,2,3,21,19,33
3,7,8,3,14,14,47,14,6
9,7,6,8,22,13,8,10,1
0,24,2,8,8,2,6,3,31
0,16,16,7,4,43,26,15,5
0,6,6,16,16,20,19,2,16
0,33,33,10,2,33,4,20,29
3,2,35,2,4,23,22,20,22
22,2,2,14,19,9,10,17,26
0,3,7,10,25,28,6,20,21
0,3,3,1,10,18,2,23,17
0,7,25,18,5,11,8,12,22
4,3,9,9,25,19,33,18,8
0,21,5,5,4,2,20,9,59
0,6,1,1,9,11,44,16,30
5,2,19,1,10,26,7,41,24
0,1,1,4,12,21,8,20,42
5,18,15,13,5,16,11,43,34
0,4,14,7,18,48,2,29,23
0,0,7,1,34,29,28,19,33
4,2,5,1,9,25,9,19,27
1,5,11,12,19,6,10,21,25
0,0,0,1,4,4,16,43,42
0,4,4,14,3,9,26,13,44
2,2,14,30,19,24,5,27,40
2,26,13,26,15,7,7,17,35
0,8,12,2,9,9,4,24,43
12,12,3,6,1,7,3,10,15
0,5,33,6,5,23,21,9,20
6,6,14,14,11,17,38,8,24
3,1,2,4,12,13,26,17,24
5,2,2,10,5,30,12,15,27
0,7,5,3,13,4,42,22,22
0,17,17,28,14,38,21,18,17
0,0,3,8,29,34,24,26,19
3,3,19,15,21,8,13,23,14
0,4,15,15,12,11,59,10,45
0,0,5,3,43,9,51,9,8
0,15,22,2,7,9,21,21,21
0,19,9,7,12,30,34,12,21
0,1,1,7,27,33,31,26,35
0,1,14,2,2,2,23,29,40
0,8,6,10,36,21,45,7,13
1,2,4,14,7,15,15,16,11
0,0,22,24,4,20,6,37,17
0,0,16,24,2,35,13,6,5
0,7,7,9,3,7,9,11,30
12,12,32,5,9,20,5,51,43
0,0,0,0,18,6,13,40,39
0,0,3,19,19,22,23,7,19
2,2,4,5,30,12,13,9,22
0,5,2,4,11,11,53,34,11
4,19,1,1,6,17,38,29,15
5,15,8,12,7,15,11,5,3
0,0,7,9,6,13,32,37,34
0,0,5,16,7,15,5,17,1
0,1,21,12,5,28,40,13,36
7,14,5,3,1,14,14,7,12
4,13,35,4,9,15,7,16,14
6,5,2,22,30,16,5,8,7
0,3,3,14,16,5,18,10,12
0,5,1,21,8,4,23,18,17
4,3,10,1,7,13,7,39,37
15,5,5,3,3,37,4,18,9
6,6,8,4,2,23,5,34,25
1,14,8,5,26,3,24,7,40
3,5,14,16,4,11,11,22,46
3,14,20,18,3,25,10,27,14
9,9,6,13,2,5,2,40,7
0,14,9,7,8,20,18,30,18
0,0,13,22,18,41,8,6,17
0,11,14,5,14,44,21,13,49
4,4,1,7,8,14,2,3,15
0,16,1,14,5,37,15,10,73
0,0,13,28,9,29,18,42,5
2,2,4,17,7,10,10,27,26
0,0,15,6,3,28,6,25,36
15,15,1,5,4,3,27,8,3
5,1,5,36,21,2,19,79,26
0,7,12,14,35,31,17,65,44
9,9,7,7,15,10,18,27,16
