"A","B","C","D","E","F","G","H","I"
2,1,6,11,39,28,37,18,20
0,7,12,23,5,18,21,28,42
6,7,6,4,11,32,12,50,32
11,1,10,31,39,40,26,38,19
0,0,8,3,25,9,14,25,35
0,9,14,16,44,16,3,20,34
0,7,24,39,26,40,14,15,42
3,0,0,13,12,24,27,19,24
13,4,23,17,3,44,30,28,11
0,0,10,28,10,23,8,17,33
5,6,22,10,27,67,38,16,38
5,13,2,10,9,47,18,14,37
2,9,6,1,27,30,31,24,17
0,6,7,6,20,3,20,34,23
0,9,0,10,19,17,22,36,21
0,14,0,21,25,20,30,42,37
0,0,10,12,16,12,23,26,39
1,3,7,14,8,11,20,32,25
1,9,6,15,8,27,27,27,30
2,3,8,16,22,23,24,54,21
9,6,0,24,22,6,68,11,52
0,1,19,6,4,23,8,39,16
9,4,18,4,9,3,34,23,33
4,6,7,6,16,27,24,46,21
3,0,13,11,9,24,14,9,43
2,22,13,23,16,15,45,23,11
3,5,0,7,6,24,10,38,38
6,8,12,17,22,28,8,61,28
0,6,19,11,8,21,39,30,38
0,10,7,15,14,7,14,20,14
3,1,17,21,18,10,22,29,15
5,8,7,22,5,9,15,31,33
2,22,8,2,14,43,28,43,59
4,16,13,3,19,23,34,18,21
5,8,10,23,31,17,31,18,21
11,3,9,13,17,26,17,26,75
4,0,11,4,20,8,25,20,46
6,8,23,17,16,21,32,28,7
2,16,8,8,7,15,46,32,33
0,9,26,29,13,35,43,59,39
0,5,7,22,40,20,38,11,25
1,8,4,28,21,11,25,8,46
0,0,8,14,35,16,31,52,14
0,0,9,8,37,21,23,23,14
1,8,12,11,30,31,21,43,38
0,0,21,3,32,27,22,32,22
0,10,10,9,22,26,31,35,28
0,6,12,11,14,21,14,24,36
5,0,5,10,12,29,37,61,40
0,8,9,20,20,14,37,43,24
0,17,8,5,33,28,31,51,14
0,10,19,13,8,30,22,10,33
0,7,7,15,30,35,14,17,45
6,14,0,5,22,37,10,57,35
0,11,7,7,25,17,46,20,34
0,7,5,24,35,8,23,28,15
0,4,18,11,24,26,9,13,12
0,0,0,13,27,24,22,16,34
0,19,9,20,8,29,37,21,29
5,0,15,10,18,35,34,26,21
0,17,9,32,32,18,14,5,19
1,7,8,11,17,39,53,24,26
14,11,4,24,24,15,25,28,25
4,14,15,1,14,19,19,33,30
0,12,28,10,4,18,42,47,23
0,10,10,15,14,27,17,40,21
1,5,6,13,1,23,18,39,53
0,0,7,42,29,9,35,22,52
0,7,13,16,18,30,13,28,38
9,4,3,16,20,8,23,17,34
7,3,5,7,21,14,10,20,46
7,3,5,7,25,15,43,6,35
3,3,5,16,23,24,36,39,33
0,6,18,24,15,25,38,17,20
0,2,14,10,17,31,34,9,28
0,2,0,15,34,16,31,26,36
3,4,18,18,11,15,4,35,30
0,7,12,10,9,21,19,33,22
5,6,4,27,6,29,39,47,23
0,8,17,23,14,33,7,37,29
6,10,7,10,15,15,18,32,26
14,10,0,10,28,16,23,35,12
0,2,29,18,13,18,6,4,30
1,3,5,16,39,28,50,40,24
0,6,16,11,19,41,28,23,11
5,7,10,0,36,36,27,61,37
0,30,19,37,33,2,60,19,23
5,9,6,15,11,16,38,25,18
2,0,10,42,18,20,9,10,24
0,0,8,8,12,20,22,23,12
0,5,15,15,16,17,47,19,17
0,3,10,10,42,16,29,23,29
2,10,10,4,16,49,25,15,36
4,10,5,9,30,15,30,22,37
5,10,10,13,15,22,48,29,38
0,10,7,12,12,28,31,24,15
5,0,7,28,11,20,40,60,27
13,8,17,12,23,11,47,19,21
1,0,19,7,12,25,30,27,12
1,17,7,15,18,14,60,6,60
6,3,14,4,12,24,28,33,26
6,4,7,40,18,30,55,17,17
6,0,17,0,18,20,16,45,29
0,4,6,3,10,7,29,6,36
0,3,19,9,16,22,46,26,30
0,5,5,20,9,16,12,26,37
0,3,0,9,14,10,29,46,15
0,6,3,25,21,22,20,30,19
12,11,8,14,21,43,27,22,23
2,6,15,9,19,34,36,30,71
0,3,5,15,14,19,23,16,27
10,5,4,20,8,12,63,25,35
0,0,2,8,12,33,27,55,26
0,4,24,9,15,23,19,21,10
3,4,5,19,12,17,8,25,40
6,0,6,4,60,36,11,21,37
0,13,9,34,8,14,22,31,26
0,7,11,16,26,6,19,11,25
0,3,6,11,8,29,19,30,49
0,0,8,7,11,38,18,28,33
3,2,18,10,18,23,37,39,46
6,4,10,15,4,20,25,44,25
0,9,14,8,26,35,39,22,35
0,2,13,9,38,6,21,24,13
6,7,14,20,7,21,15,15,40
0,2,16,6,18,35,9,27,25
6,5,16,18,7,12,6,19,28
14,2,2,5,12,20,31,35,27
0,2,2,13,26,21,31,32,19
18,18,3,7,17,9,11,39,38
0,10,10,11,26,17,26,28,32
0,9,4,8,12,11,43,46,18
5,13,16,10,35,17,34,12,23
0,11,15,18,5,19,11,34,28
1,17,2,25,17,21,35,25,22
0,16,10,9,12,25,35,37,29
0,7,5,5,13,33,15,22,27
1,3,18,16,9,17,23,16,25
1,6,14,13,31,23,48,18,11
9,2,3,30,6,27,16,53,27
0,2,13,33,27,10,27,30,34
7,13,10,21,23,12,23,18,26
3,2,4,7,18,37,8,17,50
0,1,22,25,17,19,32,18,18
9,2,27,7,32,3,10,31,29
0,9,29,3,21,21,20,33,13
2,5,12,1,37,12,20,23,39
0,3,8,10,14,23,10,19,13
9,11,5,20,39,24,27,22,28
1,9,8,32,7,29,36,43,3
8,2,23,30,18,1,16,38,36
0,10,24,11,13,74,7,31,20
2,12,1,11,19,20,23,14,20
0,0,11,19,5,21,33,36,66
3,13,0,2,17,29,31,38,47
0,12,15,15,6,14,23,33,18
0,10,12,18,33,11,25,28,44
9,9,9,9,7,43,16,61,40
0,7,3,7,9,46,44,17,31
5,14,7,6,20,30,22,28,33
0,6,7,14,14,29,15,34,18
6,6,17,12,8,10,32,30,34
1,13,18,14,18,21,23,23,32
14,0,14,25,14,20,17,40,25
4,0,10,18,13,24,30,26,66
0,1,7,6,8,24,21,25,44
7,2,23,7,18,6,21,30,24
5,0,21,21,21,23,30,15,18
4,7,16,6,10,32,37,35,34
0,1,6,28,13,13,27,31,59
7,4,8,29,39,24,19,32,36
3,8,6,19,37,28,16,7,20
4,13,6,14,11,41,11,18,43
12,0,18,17,26,28,27,51,27
11,7,3,16,10,15,31,37,42
5,26,0,14,15,6,37,53,32
0,14,14,25,16,19,55,35,30
0,8,4,7,25,59,20,23,33
2,7,13,17,7,15,47,30,6
9,0,12,9,6,25,20,47,13
2,1,3,7,18,4,16,31,37
0,7,3,5,22,27,36,33,34
5,9,16,36,70,28,31,24,35
0,7,1,13,30,23,19,19,62
9,6,16,12,34,25,39,59,19
0,6,5,19,26,22,22,9,46
3,18,21,11,15,6,29,30,24
0,6,18,1,9,57,32,30,64
0,4,0,32,16,8,32,41,47
6,7,4,5,11,17,27,15,37
0,10,17,25,14,19,18,25,35
2,2,3,15,27,6,19,20,19
2,5,11,22,8,28,35,23,31
12,14,9,11,20,4,14,16,40
1,5,3,9,30,19,7,21,61
2,7,7,9,17,5,14,28,38
8,9,31,11,17,18,15,25,50
0,1,8,13,4,14,22,27,11
6,0,20,19,5,7,18,14,43
2,8,6,36,28,24,12,16,27
11,17,24,21,2,5,14,38,24
0,10,5,20,17,21,14,15,15
0,1,7,10,22,27,12,23,39
0,4,6,6,9,37,12,39,57
0,8,18,3,14,18,38,44,9
0,24,14,16,20,27,30,14,20
1,0,9,15,3,18,23,43,14
1,5,29,23,24,16,41,21,10
10,7,12,21,24,22,49,14,20
4,8,20,14,9,31,21,42,53
10,10,16,19,20,20,50,22,42
3,0,11,4,35,16,23,29,39
2,10,4,22,22,26,23,26,73
8,17,3,12,20,20,17,28,27
7,17,10,5,33,28,45,42,18
0,13,16,0,5,23,11,61,47
0,15,3,4,15,20,36,24,32
15,12,7,21,35,30,20,44,33
14,9,20,7,8,17,30,38,30
0,8,7,7,27,53,23,37,16
11,2,16,3,24,7,32,17,13
4,1,6,33,16,8,35,49,17
9,6,8,1,17,27,17,23,39
20,2,7,6,14,15,23,29,31
0,8,18,13,5,33,32,19,58
