"A","B","C","D","E","F","G","H","I"
18,21,13,60,2,88,178,35,55
0,0,16,18,41,30,66,51,60
6,6,32,84,30,52,64,94,96
7,2,24,72,71,55,56,95,138
1,18,1,56,28,107,140,154,86
6,18,30,30,57,48,95,57,59
0,7,4,21,61,119,66,28,180
10,25,6,46,3,75,135,146,93
8,1,17,55,50,68,48,36,136
0,43,5,75,42,68,37,74,90
21,1,38,2,1,55,59,31,126
15,16,114,6,71,78,64,53,68
14,21,15,106,30,91,89,21,40
11,33,75,7,14,76,91,66,97
0,44,22,19,106,12,24,95,64
0,29,9,40,31,16,62,2,65
0,7,7,75,29,10,89,27,48
0,3,17,28,75,47,74,32,42
16,24,31,67,14,56,89,108,196
4,12,44,44,72,108,121,56,40
14,14,14,37,70,63,113,61,35
1,15,12,84,22,29,76,175,132
0,8,37,24,46,111,85,82,68
24,20,7,5,3,59,19,86,98
17,38,28,64,76,37,52,202,91
0,39,16,12,63,112,59,56,124
0,33,16,78,73,18,58,51,68
5,19,88,5,33,67,18,51,41
13,13,20,29,2,43,20,96,94
0,5,13,21,41,98,12,80,41
0,24,10,11,11,60,37,155,77
0,8,8,2,77,97,114,24,25
0,26,22,14,16,133,32,52,103
10,8,17,37,27,115,83,42,63
0,22,63,35,50,83,43,60,44
6,9,21,36,33,49,97,35,144
0,10,14,31,7,49,33,65,78
0,0,20,41,43,64,42,65,100
7,32,19,14,82,80,61,69,65
0,18,1,12,58,59,58,87,104
22,7,39,23,26,83,40,70,33
15,11,64,14,51,52,126,94,22
12,14,108,77,10,21,29,86,88
13,8,15,84,49,115,54,107,97
21,2,63,27,51,51,43,101,73
0,0,16,4,20,86,29,142,195
17,43,46,46,70,23,79,105,161
7,1,42,51,42,50,79,94,23
18,18,54,33,37,33,49,50,28
0,0,29,6,14,41,9,92,64
7,5,4,110,32,79,96,44,54
35,12,40,40,118,63,12,142,137
0,17,27,68,68,52,63,22,77
7,21,38,21,26,64,85,81,68
9,18,19,19,83,96,49,48,121
49,15,65,30,44,51,54,49,138
0,0,37,20,66,76,50,78,86
4,3,23,45,62,61,31,33,66
0,28,21,49,86,60,103,96,43
3,14,16,34,66,58,29,34,96
0,5,23,13,59,26,144,57,98
11,11,7,59,56,94,30,85,197
18,18,18,58,16,50,31,41,108
31,7,4,5,62,79,93,112,123
0,29,40,9,34,16,144,40,67
10,10,10,19,24,73,103,75,104
2,6,27,24,48,78,113,121,113
4,15,16,32,65,141,57,89,121
8,8,42,73,74,144,84,163,154
15,15,53,50,41,32,152,144,35
0,1,31,9,61,81,98,78,84
5,5,26,66,25,69,70,25,136
24,17,4,61,83,72,57,80,37
0,13,8,20,69,25,46,39,61
33,6,56,28,27,88,68,63,60
18,29,35,68,44,77,73,112,159
0,14,85,43,88,27,33,42,35
0,59,2,59,74,24,24,86,107
17,26,30,80,96,92,39,30,99
0,0,8,43,59,81,49,124,35
19,41,16,56,86,53,44,83,60
0,29,31,34,30,52,49,157,37
0,6,6,36,96,75,39,19,113
3,14,35,29,69,29,46,138,46
0,0,39,44,39,83,52,47,169
0,42,12,83,70,81,18,94,57
8,8,8,94,33,85,23,128,91
0,6,13,9,50,23,42,49,75
0,0,26,40,42,73,55,114,90
0,24,14,61,27,62,184,46,141
0,7,17,83,66,81,94,173,140
0,7,13,27,32,30,51,39,105
3,108,27,12,37,63,75,54,124
0,6,21,120,11,49,48,111,67
18,11,33,22,103,20,28,66,87
0,2,30,38,10,74,113,11,71
2,27,79,94,37,35,28,108,87
0,17,7,37,63,55,39,42,84
9,13,2,80,30,40,90,190,59
0,30,57,77,32,90,115,9,58
13,47,17,45,128,74,63,67,113
12,45,11,10,106,70,57,89,27
3,27,21,35,23,143,30,66,41
6,25,15,11,70,164,80,92,111
19,2,14,42,68,84,72,137,51
0,38,42,56,4,73,16,15,34
0,8,2,83,81,51,14,39,63
0,13,23,68,28,47,33,32,95
15,32,20,27,82,45,93,106,111
55,5,16,28,63,50,119,28,31
41,6,37,77,60,6,31,123,131
0,0,14,42,157,34,63,39,49
0,33,26,33,23,33,107,155,62
17,10,26,55,11,33,132,49,26
5,1,13,28,57,9,85,113,93
0,31,42,61,85,40,35,62,97
0,0,58,75,80,63,78,118,48
0,16,16,34,59,41,38,72,81
19,42,31,14,35,24,148,63,67
0,2,13,2,41,36,81,70,28
0,0,2,42,41,56,66,67,22
0,18,47,22,33,57,121,67,63
0,3,7,108,38,56,72,75,65
0,4,12,19,30,52,66,109,141
0,6,10,22,43,3,77,14,61
0,62,28,15,47,39,64,77,104
22,16,31,15,39,36,91,98,69
11,16,2,4,65,55,177,83,107
0,9,11,78,17,60,51,26,130
0,0,26,81,84,72,69,56,134
63,13,16,23,73,94,50,113,150
18,1,18,6,51,48,60,111,49
4,8,14,57,19,68,12,21,92
8,36,6,66,99,39,11,106,93
3,5,25,19,37,59,91,47,130
16,25,19,28,35,46,63,52,92
6,15,47,27,35,108,35,158,62
11,11,30,18,32,91,69,94,134
0,10,37,38,52,14,32,44,33
13,6,30,20,32,4,17,51,33
5,13,21,16,28,17,74,84,55
0,6,46,45,78,36,143,37,128
0,17,1,40,58,35,27,109,169
0,13,66,88,127,45,100,95,57
0,5,18,19,33,62,72,25,112
0,21,25,48,77,57,24,80,103
0,56,7,56,37,30,154,57,133
10,45,15,102,106,48,52,98,12
34,3,7,74,57,56,89,59,42
2,2,21,21,59,46,64,176,34
12,41,17,24,100,61,23,97,109
10,10,16,38,35,37,82,40,120
8,12,11,23,47,31,30,119,90
0,22,21,52,33,66,37,111,92
0,33,41,94,62,36,39,29,147
0,6,14,14,92,71,18,149,101
0,11,30,10,38,51,57,37,161
0,7,50,28,3,124,55,74,121
7,34,9,23,58,153,39,207,167
0,35,43,39,75,79,36,113,67
21,39,26,59,41,33,48,180,111
0,17,13,16,54,47,72,124,44
0,2,2,18,25,116,76,45,169
29,18,1,33,22,29,124,73,154
0,2,36,43,56,68,27,144,114
9,14,3,28,37,72,51,106,128
15,23,27,23,26,89,38,110,77
0,6,6,77,59,55,10,34,87
0,29,3,36,21,77,105,21,110
4,6,5,26,68,44,43,24,51
0,6,49,86,52,90,78,46,62
0,24,30,59,83,83,66,110,138
9,17,61,61,62,81,48,82,100
0,10,42,62,57,13,79,48,102
23,14,18,36,25,78,34,37,78
2,9,22,24,18,81,88,61,135
7,12,33,63,17,88,96,86,90
15,29,49,46,69,70,42,105,97
0,7,20,19,83,25,80,64,86
10,20,5,69,30,38,136,50,60
7,48,31,47,27,83,43,45,69
0,9,41,19,17,27,48,62,130
26,26,19,41,37,117,96,80,87
4,4,39,26,94,39,139,138,39
0,19,48,32,41,38,42,89,64
6,56,9,11,97,84,46,66,33
7,8,8,5,3,10,84,91,57
0,8,12,65,82,37,58,66,34
0,17,35,40,74,84,121,26,92
24,12,27,20,33,33,140,141,153
0,11,31,45,54,71,70,94,94
0,67,5,40,35,92,147,22,113
11,14,28,54,21,21,34,81,40
41,12,66,4,20,129,103,102,113
48,44,47,29,82,101,64,46,120
0,5,5,31,48,43,93,141,87
12,2,17,22,23,56,35,75,94
25,3,58,21,84,50,86,50,62
29,3,24,81,12,33,60,76,94
14,14,43,66,66,78,68,56,100
0,38,39,99,76,95,109,26,35
0,7,15,15,25,88,113,75,116
14,8,33,8,109,56,55,68,109
18,21,31,57,31,20,106,108,76
21,78,20,84,65,17,58,109,27
24,33,32,65,26,142,118,35,90
0,21,31,33,33,62,104,30,28
0,37,11,28,79,126,128,40,65
5,17,16,44,30,62,20,11,74
4,46,24,15,6,80,44,43,89
0,2,29,50,113,17,64,56,85
0,7,68,38,37,67,104,94,83
13,6,5,45,38,7,140,75,83
3,10,29,29,79,49,93,54,155
13,7,15,21,42,67,73,113,139
23,6,52,50,41,44,47,98,127
0,4,32,60,69,36,30,30,120
0,12,12,25,28,26,95,106,123
7,43,22,53,76,38,107,53,83
6,48,6,33,26,60,77,61,47
17,52,28,15,99,81,43,71,49
3,29,57,40,24,69,71,95,113
19,28,19,93,58,33,46,82,41
0,0,14,28,74,101,50,60,45
0,1,26,47,29,54,100,56,57
