"A","B","C","D","E","F","G","H","I"
0,23,23,12,22,55,4,16,57
0,3,23,35,14,37,30,159,81
0,5,18,19,4,17,13,56,54
0,13,5,20,24,40,39,44,40
1,1,39,28,18,31,42,55,49
2,41,58,42,29,48,41,6,23
6,2,9,8,24,40,96,59,71
18,17,11,17,14,50,82,20,20
0,15,24,55,58,34,18,91,92
8,8,2,56,3,11,112,40,63
21,21,39,16,13,40,20,105,51
0,9,2,10,52,72,59,33,79
1,1,12,25,55,60,23,54,25
6,32,26,47,3,37,54,24,74
0,8,2,2,17,76,30,34,16
0,5,22,7,11,22,44,97,28
20,13,23,42,49,7,12,40,62
6,21,18,15,31,34,50,62,59
26,1,27,70,59,75,44,46,29
0,24,11,72,59,66,66,22,5
5,5,4,34,31,75,11,26,58
4,3,3,51,1,40,122,51,78
0,3,10,36,24,37,2,15,94
2,10,11,21,40,42,85,56,111
7,15,3,2,53,31,71,22,107
0,29,43,30,57,63,51,12,71
19,19,31,53,53,29,25,71,66
0,4,31,35,23,40,46,57,81
0,0,1,5,25,41,87,58,56
0,4,7,7,16,46,89,23,121
0,8,14,12,37,12,23,129,29
8,8,7,21,68,57,55,7,56
0,33,23,18,1,40,53,13,17
0,11,13,46,32,17,46,34,93
5,6,9,79,21,88,10,61,69
3,28,1,6,11,46,37,36,61
7,13,15,21,22,64,127,16,84
0,0,3,17,10,38,3,114,64
0,3,33,18,17,60,20,84,120
3,9,59,20,38,68,27,42,50
0,0,4,4,44,16,28,42,27
0,13,29,16,32,47,30,60,137
0,11,32,1,35,93,12,50,61
0,31,3,39,46,16,56,91,31
0,3,12,33,54,8,55,31,117
5,46,3,4,72,62,9,68,138
13,13,13,24,31,62,42,74,103
2,6,18,61,53,23,76,12,105
7,1,55,39,6,79,103,53,51
2,19,30,45,32,15,58,69,75
5,2,2,27,42,21,36,41,33
5,5,7,23,35,21,101,20,106
1,6,21,13,44,48,35,35,74
0,13,4,16,45,24,49,27,40
0,33,3,9,84,17,57,87,43
16,4,20,23,27,15,8,70,35
0,22,22,21,15,48,52,67,17
0,22,22,34,18,47,106,73,72
1,5,27,11,63,26,29,32,50
0,0,2,23,24,86,26,69,109
0,15,17,16,26,26,71,67,70
0,15,12,23,48,81,57,12,25
11,11,11,57,24,50,35,27,39
8,22,33,12,30,46,91,47,77
16,26,19,13,79,94,73,92,101
4,4,26,29,18,65,29,4,50
1,24,9,37,5,81,92,16,55
0,2,50,9,42,21,53,64,37
0,20,1,14,5,52,84,58,54
0,18,16,20,54,53,103,72,41
2,5,18,24,28,30,41,68,86
4,2,2,15,8,89,31,25,105
0,3,18,43,26,43,73,55,43
0,31,31,66,42,81,105,5,38
0,10,17,17,21,89,38,77,101
13,8,8,56,33,16,9,28,89
0,12,26,15,49,12,19,76,54
0,16,55,44,3,26,97,37,124
0,31,17,11,16,16,31,55,66
0,6,3,3,49,22,41,39,48
0,7,11,39,102,35,58,70,45
3,21,4,105,45,10,88,37,5
0,21,16,8,8,41,42,71,15
0,16,29,57,32,52,59,55,55
3,28,28,42,36,48,14,30,44
8,8,40,37,24,19,45,76,42
9,9,9,9,47,34,13,43,51
0,0,3,39,48,11,57,93,70
18,18,14,5,55,10,75,66,65
0,3,8,23,47,39,68,42,74
0,0,38,19,13,55,34,97,40
0,4,3,34,42,48,150,15,70
8,21,55,26,55,12,38,83,27
5,13,20,35,16,15,47,13,34
3,3,18,6,27,47,32,75,23
2,17,26,23,27,46,36,80,104
0,7,68,8,35,74,84,77,100
8,16,55,27,47,20,32,45,58
0,0,53,5,27,51,63,14,47
9,6,9,4,65,58,56,35,53
0,20,19,30,38,1,46,24,94
0,3,11,5,4,67,38,83,115
0,28,17,12,7,23,68,24,49
6,6,10,68,14,40,77,17,61
0,14,18,11,15,23,28,59,53
4,4,6,31,21,56,50,45,56
0,2,4,19,10,56,33,39,69
14,17,24,37,58,67,41,68,122
0,5,4,25,53,39,32,53,62
14,14,6,11,13,37,46,63,55
3,20,20,54,39,65,36,36,119
6,6,25,49,12,51,63,53,4
2,13,35,45,13,80,30,35,43
11,3,3,17,45,12,35,23,69
5,13,3,45,30,61,40,26,68
1,10,22,3,9,28,68,50,73
0,9,9,22,45,85,83,24,28
36,3,2,50,47,38,39,30,118
0,0,39,44,20,20,53,44,87
0,16,7,9,47,62,5,46,35
0,26,6,22,40,13,72,30,39
5,10,20,59,11,11,37,77,46
0,44,18,26,4,31,27,50,72
2,32,59,40,13,8,137,57,101
35,35,22,17,34,44,100,11,36
15,23,21,14,17,29,18,24,150
5,4,40,26,37,42,47,59,34
16,5,10,23,43,10,22,39,53
6,6,4,43,18,78,24,89,26
7,10,3,70,26,53,33,15,67
7,14,1,32,23,61,59,83,60
1,1,7,10,30,24,50,41,35
2,14,18,16,42,42,39,17,111
13,17,3,52,15,26,107,37,90
8,20,6,32,30,72,57,17,96
0,5,51,35,6,52,58,56,80
4,4,7,36,23,32,43,42,115
9,9,9,9,83,29,17,29,62
4,23,13,14,8,17,57,91,35
0,36,16,17,35,16,9,26,47
0,0,4,16,18,73,67,87,16
8,8,1,3,65,35,52,6,55
4,4,28,5,1,35,26,24,56
11,2,26,5,12,34,36,80,67
0,1,33,4,39,58,11,56,64
0,0,28,5,27,20,78,16,56
11,1,34,17,60,18,56,55,9
3,32,3,1,10,65,10,44,36
0,35,35,36,3,46,39,93,31
0,15,16,3,10,27,33,66,26
10,10,19,25,53,28,59,104,76
0,7,21,6,19,13,41,128,19
0,23,21,43,30,30,19,71,27
16,4,17,37,57,54,104,45,10
0,13,16,16,17,75,36,30,59
1,12,12,25,68,31,117,69,34
0,10,37,10,31,50,31,28,13
0,13,6,30,51,33,24,103,70
0,2,29,31,13,22,37,67,44
0,30,42,20,48,42,38,72,97
0,19,23,11,28,19,17,32,55
21,21,34,30,32,6,123,75,41
7,10,45,2,45,42,60,39,37
0,6,20,25,10,43,70,33,131
0,0,5,75,77,18,62,39,72
0,8,45,41,24,15,63,29,30
0,0,7,37,22,68,2,94,73
19,24,1,31,52,46,39,100,75
0,2,20,34,53,37,12,18,55
7,7,7,23,29,35,43,75,41
0,15,12,72,66,24,51,35,76
9,8,11,36,44,14,24,35,31
0,0,8,32,23,50,22,43,30
1,1,1,13,17,35,30,46,36
0,30,47,27,28,24,43,60,50
0,0,2,19,75,79,38,68,39
6,3,43,46,38,67,7,154,76
0,5,16,45,48,14,63,37,22
7,7,7,40,46,3,70,58,37
13,1,21,14,38,33,30,49,98
21,25,9,1,88,52,57,57,58
0,2,36,14,41,58,24,44,66
0,10,4,22,19,43,35,33,94
0,8,22,52,52,35,27,66,104
5,11,17,52,22,41,56,72,82
0,0,15,25,38,57,52,42,52
11,23,3,7,21,73,25,72,49
14,4,4,25,57,48,27,68,27
8,22,32,75,6,54,47,98,58
0,13,42,18,46,34,42,26,40
0,15,8,15,41,61,79,100,74
1,16,1,1,40,26,58,57,93
3,37,3,61,44,30,9,29,88
6,6,6,14,83,35,31,97,65
6,11,6,39,14,65,32,44,61
13,6,48,41,63,49,21,102,53
0,9,1,6,46,31,53,14,38
0,7,5,26,22,34,35,8,14
3,6,17,18,10,50,27,6,52
0,17,9,73,56,41,50,59,85
4,5,1,28,31,70,116,46,149
8,8,5,27,37,41,41,78,51
0,23,14,20,7,10,62,90,40
0,38,5,42,45,20,45,43,57
0,9,37,24,12,17,74,30,62
0,2,19,21,22,39,32,70,37
0,22,14,27,73,57,59,34,71
7,24,1,29,45,74,51,27,32
2,4,17,24,17,36,37,51,75
3,31,21,44,22,122,66,32,48
0,19,26,65,29,44,10,115,17
16,34,8,17,33,48,61,80,102
12,12,4,13,23,62,49,42,98
1,4,28,29,17,10,10,56,2
11,11,11,22,6,2,95,94,51
0,1,21,32,25,64,39,25,41
8,38,6,6,45,58,48,41,44
0,4,28,9,24,34,25,39,68
12,12,19,25,24,20,78,69,20
7,28,20,7,26,14,15,3,83
0,6,7,82,50,16,23,38,49
9,18,44,11,5,62,47,54,54
11,2,24,2,82,68,73,29,54
0,12,29,67,49,52,7,38,60
0,0,18,31,27,108,22,27,30
