"A","B","C","D","E","F","G","H","I"
0,0,49,38,57,36,66,65,94
11,16,70,18,15,67,182,222,18
0,18,33,43,124,36,82,175,126
0,10,32,67,31,92,107,45,100
0,55,52,88,79,57,40,28,15
26,72,69,15,35,81,92,138,77
17,4,27,21,68,115,49,131,171
8,8,8,47,66,40,104,110,136
0,13,53,28,33,155,46,90,131
4,13,7,53,48,62,40,144,156
13,117,93,93,30,32,123,94,233
0,0,0,49,21,99,101,151,94
0,4,22,44,85,105,66,100,12
2,61,88,44,113,112,60,94,145
9,2,92,49,73,80,59,124,66
34,2,2,11,25,11,158,68,230
25,8,97,43,17,46,165,103,68
6,6,59,49,109,45,97,64,48
5,5,7,84,111,178,84,111,133
0,20,19,43,79,40,87,159,146
0,45,28,66,57,64,70,160,132
0,24,27,51,51,121,47,72,83
5,20,117,39,32,130,79,144,39
0,39,82,78,119,79,112,57,50
13,39,25,18,74,66,108,170,147
0,4,65,91,150,125,84,60,82
6,25,128,63,61,77,147,101,244
0,15,39,167,49,87,43,104,129
6,6,33,31,34,54,82,71,96
11,50,17,17,31,76,133,148,176
3,9,19,68,94,140,47,118,157
0,16,16,21,50,98,68,147,74
33,6,54,59,102,85,109,75,156
37,57,20,98,55,46,64,74,75
0,13,6,3,28,153,170,28,202
0,1,44,50,66,80,81,135,55
0,21,104,66,170,139,82,150,30
43,15,1,98,60,76,51,96,42
4,31,23,29,40,137,21,62,114
2,29,13,61,65,149,84,151,110
0,9,80,80,69,56,93,114,154
0,13,88,42,87,27,159,70,127
4,3,48,81,13,139,131,45,69
0,20,25,62,42,53,59,115,37
26,54,55,34,86,46,83,82,37
3,37,15,11,62,30,56,88,37
0,0,5,56,132,132,57,96,71
5,7,46,34,64,89,47,150,80
28,38,19,19,51,80,24,27,109
7,58,64,40,64,114,47,55,75
36,21,47,166,13,118,111,39,111
9,73,111,26,81,127,150,80,62
0,59,12,48,15,84,97,103,156
3,23,70,21,12,57,59,149,36
0,18,39,28,75,79,68,81,87
1,57,89,36,5,103,117,80,130
18,2,32,14,92,119,132,95,137
17,84,2,60,22,55,107,241,106
0,42,9,16,95,53,134,160,186
0,40,44,55,19,69,34,102,128
5,14,30,24,67,95,26,150,139
3,3,17,6,84,83,49,118,133
0,54,6,13,117,121,132,194,61
9,3,23,128,22,35,105,153,70
0,17,61,100,95,123,39,97,81
8,13,12,64,52,76,96,186,246
26,26,90,12,146,61,38,81,53
19,47,75,47,85,46,158,107,224
0,13,49,98,50,82,85,87,120
0,12,30,47,66,101,156,131,117
0,31,44,52,35,98,109,160,125
26,34,67,69,37,103,243,154,95
27,41,38,50,83,121,96,6,26
41,5,56,58,11,145,140,174,104
8,19,61,38,44,56,8,145,43
0,7,16,36,21,40,112,59,97
29,59,73,164,62,47,77,128,123
17,26,8,102,102,46,152,78,70
3,11,96,32,70,27,136,174,220
6,5,5,37,33,136,90,80,175
31,34,34,68,30,96,121,68,137
0,6,26,64,56,74,95,39,69
0,33,69,55,100,36,107,111,40
26,29,143,96,45,118,149,143,119
16,2,70,90,78,40,66,138,41
0,33,59,33,13,110,111,197,109
0,26,18,203,63,83,156,121,88
25,36,93,31,15,52,161,113,100
22,22,16,8,124,62,71,129,127
1,58,5,62,71,40,188,52,89
20,30,46,66,65,38,86,161,215
34,21,59,52,124,98,68,218,71
0,0,82,96,41,87,137,137,55
10,32,60,42,92,74,102,143,98
0,9,9,62,53,71,22,97,104
0,46,49,28,50,123,129,83,111
0,28,17,43,25,42,106,122,69
56,89,129,73,52,126,145,141,45
0,25,57,54,84,100,149,164,142
9,27,60,63,33,88,86,91,158
7,35,18,38,67,113,13,88,39
23,40,60,56,42,110,145,150,60
4,4,31,101,35,48,109,199,108
4,4,51,31,94,42,55,166,109
5,16,75,64,46,117,106,96,74
0,17,47,148,126,27,106,83,42
7,18,5,78,120,168,109,132,98
0,29,59,69,82,45,121,131,180
8,22,3,97,14,106,81,143,57
24,45,99,25,45,45,129,52,106
0,17,21,52,81,90,45,78,149
18,37,3,86,84,74,183,141,148
0,53,23,75,127,66,88,36,144
6,6,30,39,80,87,91,186,184
21,28,3,26,53,93,117,55,22
20,25,17,42,44,132,106,198,63
27,16,51,53,45,177,131,214,67
10,26,62,73,98,41,133,61,110
7,22,17,55,29,56,15,184,142
13,13,13,87,48,86,100,101,122
11,43,10,118,137,54,80,157,152
0,8,8,39,177,49,96,54,82
20,23,64,54,54,85,50,77,91
11,12,55,116,124,68,82,58,220
4,11,54,60,61,71,90,46,201
5,40,30,59,12,79,66,234,198
1,15,90,5,105,20,168,121,152
8,11,25,36,44,64,158,85,120
0,19,115,62,55,153,79,141,75
0,7,94,49,44,122,204,107,83
0,1,65,32,91,32,81,126,33
51,51,41,57,46,84,120,87,183
14,3,47,123,11,131,61,62,85
31,54,56,49,25,53,67,171,30
0,10,14,59,61,80,37,113,177
0,21,32,13,101,85,134,73,166
0,0,101,59,52,56,140,119,184
4,41,25,52,156,152,142,124,215
47,26,9,73,74,78,234,169,128
5,25,81,23,79,130,62,102,156
0,30,38,31,123,42,93,134,217
13,12,103,18,44,24,41,97,134
15,43,85,57,61,12,133,129,253
25,28,122,48,52,64,99,23,82
0,23,37,92,128,17,52,151,130
31,26,32,20,48,108,115,249,35
0,29,100,118,26,110,147,127,67
7,66,23,60,98,235,58,110,97
0,3,20,66,31,129,144,237,191
11,5,85,180,15,39,102,90,135
4,29,42,29,41,113,18,103,198
3,90,5,39,159,11,98,48,200
24,38,13,141,132,110,7,137,154
0,9,17,11,30,28,159,152,65
14,17,18,47,36,72,207,165,178
20,13,39,32,94,92,49,86,130
0,31,73,39,48,35,188,94,190
6,59,20,72,65,77,160,118,95
0,24,7,82,73,123,23,62,190
14,20,17,98,106,52,58,108,43
22,20,7,1,11,107,135,157,52
3,47,76,124,24,102,45,110,163
15,15,32,34,111,11,113,92,202
24,41,86,19,54,91,100,147,79
0,3,54,98,59,90,89,76,54
18,12,36,53,105,42,25,31,55
5,6,40,16,71,100,103,154,72
40,16,23,37,4,96,23,104,126
56,32,85,19,83,127,114,131,101
8,24,115,66,15,173,99,125,36
16,54,63,91,148,31,133,165,103
3,58,35,75,36,178,161,182,70
23,35,47,55,65,61,66,78,67
0,0,8,135,56,138,130,102,76
5,70,48,103,7,64,103,119,69
49,9,39,88,86,83,64,95,250
5,46,66,95,12,47,69,90,128
0,33,39,82,56,58,46,127,60
0,19,69,69,50,151,27,20,46
0,5,105,49,44,65,34,120,68
40,30,16,75,50,46,73,34,92
7,22,53,92,71,127,56,69,77
22,3,20,27,12,20,112,113,44
42,42,105,117,80,34,65,51,218
0,2,36,31,96,92,111,98,43
27,33,36,78,116,54,98,283,95
0,0,33,32,110,92,35,120,100
23,34,70,22,41,100,160,154,119
0,14,63,102,52,56,46,91,184
34,6,30,18,82,138,40,73,47
51,7,42,49,43,64,118,80,81
16,13,62,38,57,66,145,69,156
19,4,37,10,99,53,133,160,126
0,0,15,22,54,83,106,62,234
11,24,4,57,28,19,104,107,113
40,10,14,13,64,91,159,140,141
0,10,30,27,27,57,129,52,147
0,10,7,93,60,39,74,173,98
0,43,36,32,88,166,134,142,184
3,14,67,12,28,57,89,60,127
5,31,50,51,68,60,43,87,255
0,18,14,68,67,34,89,44,86
10,57,14,69,118,7,113,152,76
0,41,24,60,92,59,153,127,5
3,17,28,43,99,83,86,127,165
1,36,18,78,69,103,66,57,87
0,0,21,163,19,77,11,113,98
31,47,17,63,23,32,74,106,146
0,3,30,8,38,52,113,222,177
50,8,14,29,52,54,198,94,211
18,61,46,40,66,121,60,117,102
8,12,36,15,72,57,127,255,112
4,61,53,58,123,53,67,98,135
0,29,23,69,49,33,67,84,160
0,40,11,81,10,48,102,200,219
68,2,49,110,103,149,53,118,125
1,3,34,43,24,98,36,102,83
1,23,22,42,25,67,77,144,140
17,17,5,39,55,29,83,98,79
36,27,47,5,99,68,14,231,96
2,22,76,14,63,131,83,103,150
9,9,14,64,33,83,64,87,107
21,6,45,7,84,180,83,58,245
0,11,25,86,69,32,41,78,101
17,13,16,10,92,166,39,55,166
